index,text
50695,Nice to meet you too!
50696,Nice to meet you
50697,What do you do for work?
50698,What is u r name
50699,My name is Jane and I work as a team player for the Washington wizards. How are you today?
50700,Ok
50701,"Hello, how are you today?"
50702,Okey
50703,"hi, how are you? what do you do for an living? I am a activist"
50704,What is your name?
50705,my name is rainbow. do you have any pets? I have a cats
50706,Im an engineer
50707,I dont have pets
50708,"oh, I am sorry to hear that. do you like cats?"
50709,Are you single or in a relationship?
50710,I do not have pets. do you? I like cats too
50711,I am single. do you have
50712,Iam in a relationship
50713,Are you virgin?
50714,"oh, that is too bad. I am not a single person"
50715,I am. I do have a lot of time to do that. what about you?
50716,Iam not
50717,do you have
50718,Hi
50719,Hi
50720,Hello
50721,"hello , how are you ?"
50722,I am Sambhu
50723,what do you do for a living ?
50724,Officially job
50725,what do you do ?
50726,Learning
50727,math taught math math literature literature literature literature literature literature .
50728,Yes I like thats
50729,what do you do for a living ?
50730,Sundegarh
50731,i love to read
50732,Same to you
50733,what do you do for a living ?
50734,Reading
50735,reading books read books books books books books books read books books read books books books books read books books books read books books books books read books books books read books books books books books read books books books read books books books books books read books books books books read books books books books read books books books books books books books books books books books books books books books books read books books read books books books read books books books read books books books read books books books read books books books read books books books
50736,Wow
50737,what do you do for a living ?
50738,No idea
50739,do you have any pets ?
50740,Cat
50741,cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cats cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat cat
50742,Wow
50743,what do you do for a living ?
50744,Work
50745,work jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs work jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs work jobs jobs jobs jobs jobs jobs work jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs
50746,Wow
50747,what do you do for a living ?
50748,Sorry sir have a nice day
50749,it is ok . i am a stay at home mom .
50750,Oho
50751,i love to read
50752,Same to you
50753,what do you do for a living ?
50754,I am busy now
50755,what do you do for a living ?
50756,Bye
50757,i hope you have a good day
50758,Thank you
50759,do you have any hobbies ?
50760,Sleeping
50761,sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep sleep
50762,
50763,i love to read
50764,OK bye
50765,i have a lot of friends
50766,OK
50767,what do you do for a living ?
50768,Oky
50769,"hello, how are you? what do you do for a living? I work at a homeless shelter"
50770,hi
50771,"hi, how are you? I just got back from the moonlight. I love it"
50772,Who is your sex partner
50773,I'm a chef. I love to read. what about you? do you have any hobbies?
50774,My hobby is sex with GF
50775,that is cool. I love fishing. what do you do for a living?
50776,Only have sex
50777,oh. I do not have a living. do you? I am larry
50778,Hi
50779,Hiii
50780,i love to read
50781,Me too
50782,what do you do for a living ?
50783,Everything
50784,what do you do for a living ?
50785,Nothing
50786,what do you do for a living ?
50787,Next question
50788,what do you do for a living ?
50789,Pta nhi
50790,what do you do for a living ?
50791,Who am I to you?
50792,"hello, I am knitting. how are you? I just got back from the county sale"
50793,Are you a bot
50794,no. I am a bake sale. I love knitting. you?
50795,how old u r
50796,Hi
50797,End
50798,hello how are you doing today? i'm good. 
50799,Eng
50800,End
50801,what do you do for work? i work as a workout instructor. 
50802,End
50803,Stop
50804,do you have a dog? i have a dog. 
50805,No
50806,do you go to the gym often? i do. 
50807,do you workout often? are you on a team? 
50808,do you play any sports? i play the treadmill. 
50809,do you like to exercise? i love the workout. 
50810,Ok
50811,"hello, how are you? I am a employed by us. what do you do?"
50812,I'm fine .....i use to study
50813,"oh, I am sorry to hear that. do you study? I do"
50814,Yeah!!!
50815,what is your favorite color? mine is grey. do you have any pets?
50816,Mine is black.....and i don't have any pet
50817,that is a lot of pets. I have a cat named barnaby
50818,Oohh!!!  Really good.....do care ur pet??
50819,I do not have any. do you? what is ur favorite color. mine is barnaby
50820,Ntg
50821,"hi, how are you? I am in third grade. what do you do?"
50822,Job
50823,that is cool. I sing songs on my playground. do you have any hobbies?
50824,Yes
50825,How are you doing today
50826,Good
50827,"I'm doing well, how are you? "
50828,Is love good?
50829,"I like scary movies, especially the last of the Mahicans "
50830,Okay
50831,What do you do for work?
50832,I am a web developer
50833,That sounds interesting. I teach elementary school. 
50834,Nice
50835,What are your hobbies?
50836,"Playing cricket, table tennis"
50837,Ha i not get
50838,Your answer
50839,"hello, how is your night going? i work nights at a bar. "
50840,"it is going well, thank you. what about yours? "
50841,Your country ?
50842,"Hello, how are you?"
50843,I like to ride horses
50844,i love horses. do you like music? 
50845,Yeah
50846,what is your favorite color? mine is red. 
50847,Mine is green
50848,"cool, what do you do for work? i drive a tractor. "
50849,I am an engineer
50850,Means Civil engineer
50851,"that is awesome, do you listen to music? i do. classical. "
50852,"cool, my sister plays that too. she is also a pole dancer. "
50853,Hi
50854,Hi
50855,"hello , how are you ?"
50856,Feeling good
50857,what do you do for a living ?
50858,I’m an electrician
50859,do you have any hobbies ?
50860,"Yes, I love to play ping pong"
50861,that is a good thing to do
50862,How about you
50863,i like to go to the beach
50864,Do u surf?
50865,i do not have a lot of time for that .
50866,What’s your occupation
50867,do you have any hobbies ?
50868,Tell be something about hummus
50869,"hi, how are you today? i am doing well. "
50870,okk
50871,hi how are you today? i am good. 
50872,Really
50873,"hello, how are you doing? how are you doing today? "
50874,Nothing much
50875,Nothing much
50876,Nothing much
50877,Now m in hospital
50878,what do you do for a living? i'm a bee farmer. 
50879,do you have any family? i'm close to george. 
50880,what is your favorite food? i love papaya. 
50881,No
50882,what happened? is it painful? 
50883,No
50884,Melon
50885,i'm sorry. i can imagine. 
50886,Okk
50887,U r boy
50888,do you live in a hospital? i am a bee. 
50889,No
50890,M suffering from fever
50891,i don't. i don't like bees. 
50892,Bees means
50893,i am george. what is yours? 
50894,"yes, i'm. do you like bees? "
50895,i do. they're the best. 
50896,oh no. what's your name? i'm george. 
50897,"oh, bees are the best bees. i love them. "
50898,"Hello, would you like to talk with me"
50899,"Hello, would you like to talk with me?"
50900,Dont know
50901,What do you mean?
50902,I like to watch prince mahesh movies
50903,I have no pets
50904,i watch a lot of war documentaries when i'm not teaching. do you? 
50905,do you have any pets? i don't. 
50906,No
50907,Pets
50908,Even i am chatting with my buddiea
50909,Buddies
50910,oh. i don't either. i am retired. 
50911,Ooo i am not retired
50912,I am on education
50913,Final year
50914,what do you like to do? do you like to travel? 
50915,Ha yes I like alot
50916,To travel
50917,World
50918,oh. what is your favourite food? 
50919,Rice  with pickel and egg omlet and lollipop biryani and what about yours
50920,that is nice. i like cheeseburgers too. 
50921,Burgers
50922,Chicken or veg
50923,what are you retired from? i teach gym. 
50924,Hey me too same pinch
50925,that is cool. i'm retired. 
50926,You want to give chocolate
50927,I am not retired
50928,I am age of 20
50929,that is great. i was poor. 
50930,what kind of food do you love? cheeseburgers? 
50931,Rich or poor is not important our character want to be rich it means aaa we want be with aaa good character
50932,that would be so cool. where do you travel? 
50933,Regularly to kolakluru
50934,To my frds house
50935,i would love to travel to other countries. i used to be poor. 
50936,Oooo
50937,i have always wanted to go to europe. i love the food. 
50938,"yes, me too! i love them. "
50939,veg. it is my favorite. 
50940,i am so hungry! i need to eat! 
50941,"no, i want to be rich. rich people need to be rich. "
50942,Yes yes
50943,Correct
50944,You are aaa foody
50945,Right I too
50946,you are a rich person. i'm retired. 
