index,text
665,"Rosalita came in looking, with a look of surprise not unlike that of Hedy Lamarr in the 1947 version of “Samson and Delilah” when she learns that Samson will marry the woman, portrayed by Angela Lansbury, but with less fervor than that of Joan Crawford’s 1948 version of “Mildred Pierce” discovering her daughter, played by Ann Blythe, was to run away with her, (Mildred’s) boyfriend, to discover that Ernesto had once again left up the toilet seat.
"
666,"She had whispered wantonly, “Come to bed, Yul,” but was now staring in utter disgust because the green lava lamp was too revealingly bright as he fumbled to adjust his new Merken, a $300 pubic toupee that had looked like a steal on eBay, but now looked just like a wet Tribble that had inexplicably crawled up his crack from an old “Star Trek” episode.
"
667,"Peter shaded his eyes from the brilliant April morning sunlight as it suddenly illuminated the Bunny Trail, contemplated his handiwork, (separating all of those pearly white chicks-to-be from their mothers) and prepared for the final task to complete his mission – yes, this was a good day to dye.
"
668,"They said that his writing was rich in metaphor … not the type of rich that one likens with the amassing of great wealth, but rather the richness that one might associate with a Pot Pourri pasta meal available at Spaghetti Factory, featuring a mix of Brown Butter and Mizithra Cheese, Meat, Clam, and Marinara sauces – yes, that’s how rich his metaphors were! 
"
669,"Before she was Tabloid Sally, the impossibly foxy movie star who destroyed marriages like a busty ballpeen hammer, before she was Nobel Sally, the mercurial chemist who cured chronic halitosis, and before she was Pulitzer Sally, the honey-dipped scribe who brought Washington to its knees, she was just little Sally Barns from Crow’s Neck, Neb., Bill and Margie’s daughter, a doe-eyed pixie who loved fairy tales and onion rings.
"
670,"The skydiver jumped out of the plane and felt his skin being pulled back like that of a dog sticking its head out of a car going 110 on the highway, owned by a driver rushing to be on time for work or else he would get fired by his boss with the curly mustache who owned a large speedboat.
"
671,"Swain had always come out of bar fights unscathed, built as he was like a ’70 Dodge pickup (with that “Adventurer” styling package), but after tangling with Big Luther tonight, he felt like he’d been in a wreck, not a five-car pileup, exactly, but a pretty bad fender bender, busted headlights, maybe a bumper knocked loose, and, for sure, his tailgate dragging.
"
672,"It was a dark and stormy night, dark like the inside of a spare tire in the trunk of a 1957 Chevy sitting up on blocks in a tumbledown barn somewhere in rural Ohio, and stormy like the romance of Pete Kimball and his girlfriend Betty Lou, who used to make out in the back seat of that Chevy when it was new and shiny and the Dell-Vikings were singing “Come Go With Me”; but this is not their story, it just starts out dark and stormy like that.
"
673,"Crickets chirped in the lawn, katydids made that annoying grating sound in the trees, a mosquito whined near the ceiling, squirrels snuggled down in wherever it is they sleep, somewhere – probably Africa – a lion roared, ants gathered together in their underground tunnels like so many, well, whatever, and – in spite of the fact that it was night (dark and stormy) – Jimmy cracked corn and no one cared.
"
674,"If she wasn’t the poster girl for the word voluptuous, with her not exactly “bedroom,” but definitely “walking-down-that-hallway” eyes, her hair a palomino mane rather than platinum blond, lips reminding me of Marilyn Monroe not Angelina Jolie, and that slow hip-swaying walk that sweet-talks a man’s thoughts into dim, smoky rooms where R&B is played, she should’ve been.
"
675,"Lady Rowena, fresh from her bath, knew she had time to be ready to meet the Prince at 6:00 o’clock even though the mantle clock was striking six, because the brass escapement lever mechanism that engages the teeth of the large gear which drives the smaller gears that send the hour and minute hands on their circular paths, was worn.
"
676,"On a lovely day during one of the finest Indian summers anyone could remember – a season the Germans call “old wives’ summer,” obviously never having had Native Americans to name things after, but plenty of old wives, and “Indian summer” in German would refer to the natives of India in any case, which would make even less sense than the current naming system – on such a day, however named, John Baxter fell in the creek and drowned.
"
677,"Fenwick was concerned when his voices returned, but they hadn’t been troubling him much until now – now that they were singing an old tune by the Shirelles, or the Crystals, or the Ronettes, or the Angels, or the Chiffons, or one of those damn girl groups he couldn’t keep straight, the uncertainty making him very agitated again, although he had to admit the harmonizing was quite good, really.
"
